timestamp,title,sentiment
2022-04-06 20:27:20+00:00,What's Ahead For Microsoft After The Stock Falls Below This Key Level,NEGATIVE
2022-04-06 18:16:35+00:00,"Here's Why Amazon, Apple And Microsoft Shares Are Falling",NEGATIVE
2022-04-06 17:58:19+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-06 13:37:53+00:00,"Boeing Partners With Microsoft, Amazon, Google For Cloud Services",POSITIVE
2022-04-06 13:10:00+00:00,This Day In Market History: S&P 500 Index Overhauled To Market Cap-Weighted Structure,NEGATIVE
2022-04-08 15:35:31+00:00,"Dogecoin, Tesla In Top 10 But This Crypto Is Robinhood's Top Recurring 'Buy' Asset",POSITIVE
2022-04-08 13:20:10+00:00,Activision Blizzard Looks To Convert Temporary Staff To Full Time Roles,NEGATIVE
2022-04-08 12:04:20+00:00,"Morning Brief: Top Stories Dominating Financial Media on Friday, April 8",POSITIVE
2022-04-08 09:02:05+00:00,"Microsoft Says Disrupted Hacking Attempts By Russian Spies Targeting Ukraine, US And EU",NEGATIVE
2022-04-07 18:42:22+00:00,10 Stocks That Moved From Thursday's CNBC's 'Fast Money: Halftime Report',POSITIVE
2022-04-07 17:57:09+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-04-07 16:58:10+00:00,"'Activision Blizzard gives 1,100 QA testers full-time jobs and higher base pay' -Engadget",NEGATIVE
2022-04-07 16:22:41+00:00,"On CNBC: Trader Pete Najarian Sold Calls In Apple, Microsoft, Facebook/Meta",NEGATIVE
2022-04-07 11:23:31+00:00,This Gadget-Rental Firm's Latest Fundraising Earns It Unicorn Status,POSITIVE
2022-04-09 17:24:40+00:00,"This Entertainment Company's 1-Year Return Routs Bitcoin, Tesla, Disney, Apple, Microsoft, AMD, Nvidia And Ford",POSITIVE
2022-04-09 13:40:36+00:00,Tesla CEO Elon Musk Is Now $100B Richer Than Jeff Bezos: Here's How Much He's Worth,POSITIVE
2022-04-08 15:35:31+00:00,"Dogecoin, Tesla In Top 10 But This Crypto Is Robinhood's Top Recurring 'Buy' Asset",POSITIVE
2022-04-08 13:20:10+00:00,Activision Blizzard Looks To Convert Temporary Staff To Full Time Roles,NEGATIVE
2022-04-08 12:04:20+00:00,"Morning Brief: Top Stories Dominating Financial Media on Friday, April 8",POSITIVE
2022-04-08 09:02:05+00:00,"Microsoft Says Disrupted Hacking Attempts By Russian Spies Targeting Ukraine, US And EU",NEGATIVE
2022-04-10 12:13:04+00:00,AMD Vs. NVDA Vs. INTC: How Cloud Processor Demand Stacked Up In March,POSITIVE
2022-04-09 17:24:40+00:00,"This Entertainment Company's 1-Year Return Routs Bitcoin, Tesla, Disney, Apple, Microsoft, AMD, Nvidia And Ford",POSITIVE
2022-04-09 13:40:36+00:00,Tesla CEO Elon Musk Is Now $100B Richer Than Jeff Bezos: Here's How Much He's Worth,POSITIVE
2022-04-11 21:02:48+00:00,"Here's Why UBS Is Cautious On Microsoft, Alibaba",NEGATIVE
2022-04-11 19:00:07+00:00,Microsoft Stock Feeds The Bears But Here's Where To Watch For The Bounce,NEGATIVE
2022-04-11 17:47:54+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-11 17:32:22+00:00,"Activision Blizzard Appoints Kristen Hines As Chief Diversity, Equity, And Inclusion Officer",POSITIVE
2022-04-11 17:14:15+00:00,So What's Up With Microsoft Shares Falling Today?,NEGATIVE
2022-04-11 16:09:20+00:00,"Top WallStreetBets Mentions for Monday April 11, 2022 Since 9:30 AM ET Open: AMD, TWTR, GME, NVDA, TSLA, AMC, MSFT, VERU, BGFV, AAPL",NEGATIVE
2022-04-11 16:07:12+00:00,"If You Invested $1,000 In Microsoft Stock At Its COVID-19 Pandemic Low, Here's How Much You'd Have Now",NEGATIVE
2022-04-10 12:13:04+00:00,AMD Vs. NVDA Vs. INTC: How Cloud Processor Demand Stacked Up In March,POSITIVE
2022-04-12 19:49:36+00:00,Why Is Microsoft Stock Off To A Sluggish Start This Week?,NEGATIVE
2022-04-12 15:46:48+00:00,VNET Finally Gets Some Respect from Unsolicited Suitor,NEGATIVE
2022-04-12 13:27:00+00:00,This Day In Market History: The Yahoo! IPO,NEGATIVE
2022-04-12 12:08:13+00:00,"Morning Brief: Top Stories Dominating Financial Media on Tuesday, April 12",NEGATIVE
2022-04-12 11:49:48+00:00,"Microsoft Allegedly Exploited Its Influence To Gain Edge Over Amazon, Google, Alibaba: Bloomberg",NEGATIVE
2022-04-12 11:45:50+00:00,Entrepreneur Behind Microsoft's Wunderlist Raised $11M - Read Why,NEGATIVE
2022-04-11 21:02:48+00:00,"Here's Why UBS Is Cautious On Microsoft, Alibaba",NEGATIVE
2022-04-11 19:00:07+00:00,Microsoft Stock Feeds The Bears But Here's Where To Watch For The Bounce,NEGATIVE
2022-04-11 17:47:54+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-11 17:32:22+00:00,"Activision Blizzard Appoints Kristen Hines As Chief Diversity, Equity, And Inclusion Officer",POSITIVE
2022-04-13 17:36:09+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-13 16:27:42+00:00,Here's How RBC Capital Viewed Meta,NEGATIVE
2022-04-13 16:15:00+00:00,"Microsoft's Digital Crimes Unit Has Taken Legal And Technical Action To Disrupt A Criminal Botnet Called Zloader; During Investigation, Identified One Of Perpetrators Behind Creation Of Component Used In Zloader To Distribute Ransomware As Denis Malikov",NEGATIVE
2022-04-13 15:24:34+00:00,California Lawyer Says Governor Interfered With Activision Suit,NEGATIVE
2022-04-13 15:08:12+00:00,"'Meta is racing to release its first AR glasses in 2024, but sources believe it'll take a lot longer for them to become mainstream' The Verge",NEGATIVE
2022-04-13 11:29:39+00:00,A Peek Into The Markets: US Stock Futures Move Back Up Following High Inflation Data,POSITIVE
2022-04-13 09:39:24+00:00,"Top WallStreetBets Mentions for Wednesday April 13, 2022 Since 12AM ET: GME, AMD, ATER, TSLA, ARKK, NVDA, JPM, AMC, HOOD, MSFT",NEGATIVE
2022-04-12 19:49:36+00:00,Why Is Microsoft Stock Off To A Sluggish Start This Week?,NEGATIVE
2022-04-12 15:46:48+00:00,VNET Finally Gets Some Respect from Unsolicited Suitor,NEGATIVE
2022-04-12 13:27:00+00:00,This Day In Market History: The Yahoo! IPO,NEGATIVE
2022-04-14 23:27:43+00:00,"Top WallStreetBets Mentions for Thursday April 14, 2022 After-Hours: TWTR, AMD, GME, TSLA, NVDA, ATER, AMC, PTON, MSFT, UVXY",NEGATIVE
2022-04-14 20:31:41+00:00,'Newsom denies Activision Blizzard interference' -Axios,NEGATIVE
2022-04-14 19:10:53+00:00,Here's How Much You Would Have Made Owning Microsoft Stock In The Last 5 Years,NEGATIVE
2022-04-14 17:37:14+00:00,Wedbush Expresses Bullishness On Cybersecurity Sector; Names Top Picks; Boosts Price Targets,POSITIVE
2022-04-14 17:37:08+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-14 14:42:11+00:00,Check Out What Whales Are Doing With MSFT,NEGATIVE
2022-04-14 13:11:37+00:00,This Day In Market History: Nasdaq Drops 9.6% In Dot-Com Bubble Sell-Off,NEGATIVE
2022-04-14 13:07:36+00:00,"Indian Billionaire On Track To Surpass Warren Buffett, Bill Gates In Wealth As Green Energy Stock Skyrockets 115%",POSITIVE
2022-04-13 17:36:09+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-13 16:27:42+00:00,Here's How RBC Capital Viewed Meta,NEGATIVE
2022-04-15 19:57:59+00:00,"If You Invested $1,000 In Tesla, Apple, Microsoft And Other Top Stocks 5 Years Ago, Here's How Much You'd Have Now",POSITIVE
2022-04-15 13:59:55+00:00,Lessons For Elon Musk: 5 Notorious Failed Hostile Takeovers,NEGATIVE
2022-04-14 23:27:43+00:00,"Top WallStreetBets Mentions for Thursday April 14, 2022 After-Hours: TWTR, AMD, GME, TSLA, NVDA, ATER, AMC, PTON, MSFT, UVXY",NEGATIVE
2022-04-14 20:31:41+00:00,'Newsom denies Activision Blizzard interference' -Axios,NEGATIVE
2022-04-14 19:10:53+00:00,Here's How Much You Would Have Made Owning Microsoft Stock In The Last 5 Years,NEGATIVE
2022-04-14 17:37:14+00:00,Wedbush Expresses Bullishness On Cybersecurity Sector; Names Top Picks; Boosts Price Targets,POSITIVE
2022-04-14 17:37:08+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-14 14:42:11+00:00,Check Out What Whales Are Doing With MSFT,NEGATIVE
2022-04-14 13:11:37+00:00,This Day In Market History: Nasdaq Drops 9.6% In Dot-Com Bubble Sell-Off,NEGATIVE
2022-04-14 13:07:36+00:00,"Indian Billionaire On Track To Surpass Warren Buffett, Bill Gates In Wealth As Green Energy Stock Skyrockets 115%",POSITIVE
2022-04-15 19:57:59+00:00,"If You Invested $1,000 In Tesla, Apple, Microsoft And Other Top Stocks 5 Years Ago, Here's How Much You'd Have Now",POSITIVE
2022-04-15 13:59:55+00:00,Lessons For Elon Musk: 5 Notorious Failed Hostile Takeovers,NEGATIVE
2022-04-18 20:51:27+00:00,Microsoft Could Be Bringing Advertising Billboards To Xbox Games: Here's What Gamers And Investors Should Know,POSITIVE
2022-04-18 20:30:35+00:00,Looking Into Microsoft Corporation's Recent Short Interest,NEGATIVE
2022-04-14 14:27:22+00:00,"Supply Chain Platform For The Cannabis Industry, MainStem, Appoints Microsoft's Field Chief Data Officer, Smith, To Its Board",POSITIVE
2022-04-18 17:49:38+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-18 16:28:14+00:00,EXCLUSIVE from Bitcoin 2022: TradeZing CEO Jordan Edelson Shares Insights About His New Web3 Trading Platform,POSITIVE
2022-04-18 12:59:45+00:00,"Benzinga Pro's Top 5 Stocks To Watch For Monday, Apr. 18, 2022 (Earnings Preview Edition): IBM, SNAP, CLF, UPS, MSFT",POSITIVE
2022-04-18 12:21:49+00:00,EXCLUSIVE: Safe-T Releases Revenue Guidance For Q1 FY22,NEGATIVE
2022-04-18 09:55:49+00:00,Activision Stated Friday in a Filing it is Cooperating with Federal Insider Trading Investigation,NEGATIVE
2022-04-19 18:34:59+00:00,Aquaman Could Be Headed To Minecraft World With Movie Deal: Here Are The Details,POSITIVE
2022-04-19 17:42:18+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-19 15:52:00+00:00,Here's Why Analysts Remained Bullish On Microsoft Despite Price Target Cut,NEGATIVE
2022-04-19 14:41:16+00:00,Microsoft Whale Trades For April 19,NEGATIVE
2022-04-19 13:28:23+00:00,"Citigroup Maintains Buy on Microsoft, Lowers Price Target to $355",NEGATIVE
2022-04-19 13:11:31+00:00,Analyst Ratings for Microsoft,NEGATIVE
2022-04-19 12:11:12+00:00,"Ribbon Communications Reports Partnership With Microsoft To Enable Service Providers Automation, Acceleration Of Microsoft Operator Connect Deployments",POSITIVE
2022-04-19 11:58:09+00:00,"Wells Fargo Maintains Overweight on Microsoft, Lowers Price Target to $400",NEGATIVE
2022-04-18 20:51:27+00:00,Microsoft Could Be Bringing Advertising Billboards To Xbox Games: Here's What Gamers And Investors Should Know,POSITIVE
2022-04-18 20:30:35+00:00,Looking Into Microsoft Corporation's Recent Short Interest,NEGATIVE
2022-04-20 18:52:11+00:00,KeyBanc Sees Challenging Setup For Semiconductor Earnings,POSITIVE
2022-04-20 18:32:32+00:00,Microsoft Bulls Back After Forming This Bullish Pattern: Here's How To Trade It,NEGATIVE
2022-04-20 17:41:07+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-20 16:51:36+00:00,"Top WallStreetBets Mentions for Wednesday April 20, 2022 Since 9:30 AM ET: NFLX, TSLA, GME, AMD, TWTR, NVDA, ATER, PYPL, MSFT, DIS",NEGATIVE
2022-04-20 15:28:08+00:00,'Sony is cooking up plans to run ads in PlayStation games as rival Microsoft plans a similar program with Xbox' -Business Insider,NEGATIVE
2022-04-20 11:29:29+00:00,Google Shares Its African Product Development Center Debut Plans,POSITIVE
2022-04-20 09:28:59+00:00,Nokia to Supply Data Center Switching Portfolio for Microsoft's Data Center Networks,NEGATIVE
2022-04-19 18:34:59+00:00,Aquaman Could Be Headed To Minecraft World With Movie Deal: Here Are The Details,POSITIVE
2022-04-19 17:42:18+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-19 15:52:00+00:00,Here's Why Analysts Remained Bullish On Microsoft Despite Price Target Cut,NEGATIVE
2022-04-21 19:51:51+00:00,"Not To Be Outdone By Rival, Sony Could Put More Ads In PlayStation Games",NEGATIVE
2022-04-21 19:02:57+00:00,Top Meta Official Faces Internal Scrutiny For Doling Out Favours To Activision CEO Bobby Kotick,NEGATIVE
2022-04-21 18:45:20+00:00,"Kraft Heinz Inks Multi-Year Cloud, AI Agreement With Microsoft",NEGATIVE
2022-04-21 17:36:50+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-04-21 14:58:11+00:00,"Scoop: Virtual World White Sands Raises $8M, Continues Plans To Build Metaverse On NFT Worlds",NEGATIVE
2022-04-21 12:21:05+00:00,Apple Spends Record Amount On Lobbying In Q1 Amid Congress' Big Tech Clampdown,NEGATIVE
2022-04-20 18:52:11+00:00,KeyBanc Sees Challenging Setup For Semiconductor Earnings,POSITIVE
2022-04-20 18:32:32+00:00,Microsoft Bulls Back After Forming This Bullish Pattern: Here's How To Trade It,NEGATIVE
2022-04-20 17:41:07+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-20 16:51:36+00:00,"Top WallStreetBets Mentions for Wednesday April 20, 2022 Since 9:30 AM ET: NFLX, TSLA, GME, AMD, TWTR, NVDA, ATER, PYPL, MSFT, DIS",NEGATIVE
2022-04-22 21:06:47+00:00,EXCLUSIVE: How Gogoro Is Capitalizing On An EV Market Opportunity You Might Not Even Know About,NEGATIVE
2022-04-22 18:56:20+00:00,"Pentagon, US Army Debate Over $22B Budget For Microsoft Combat Goggles",NEGATIVE
2022-04-22 17:03:49+00:00,Microsoft Shares Quiet Amid Report Co.'s US Army Goggles Contract Could Be Cut By 50% (From ~$22B),NEGATIVE
2022-04-22 15:58:38+00:00,What's Going On With Microsoft Shares?,NEGATIVE
2022-04-22 14:03:28+00:00,Check Out What Whales Are Doing With MSFT,NEGATIVE
2022-04-22 13:25:28+00:00,Snapshot Of Alibaba and Microsoft's New Arm-Based Cloud Instances,POSITIVE
2022-04-22 12:48:23+00:00,Microsoft Analyst Warns Ahead of Quarterly Earnings: 'There's Little Margin For Error',NEGATIVE
2022-04-21 19:51:51+00:00,"Not To Be Outdone By Rival, Sony Could Put More Ads In PlayStation Games",NEGATIVE
2022-04-21 19:02:57+00:00,Top Meta Official Faces Internal Scrutiny For Doling Out Favours To Activision CEO Bobby Kotick,NEGATIVE
2022-04-21 18:45:20+00:00,"Kraft Heinz Inks Multi-Year Cloud, AI Agreement With Microsoft",NEGATIVE
2022-04-23 22:12:21+00:00,'ESG Ratings Make No Sense': Elon Musk Responds to Ark Invest Analyst Who Defends Bill Gates,NEGATIVE
2022-04-23 19:39:33+00:00,"Benzinga Bulls And Bears Of The Week: Tesla, Netflix, BlackRock, Roblox And A Company With Ties To Donald Trump",POSITIVE
2022-04-23 18:55:31+00:00,Google and Meta Facing New EU Regulations To Curb Illegal Content,NEGATIVE
2022-04-23 15:51:17+00:00,Leaked Texts Show Elon Musk Confronting Bill Gates About Shorting Tesla,NEGATIVE
2022-04-22 21:06:47+00:00,EXCLUSIVE: How Gogoro Is Capitalizing On An EV Market Opportunity You Might Not Even Know About,NEGATIVE
2022-04-22 18:56:20+00:00,"Pentagon, US Army Debate Over $22B Budget For Microsoft Combat Goggles",NEGATIVE
2022-04-22 17:03:49+00:00,Microsoft Shares Quiet Amid Report Co.'s US Army Goggles Contract Could Be Cut By 50% (From ~$22B),NEGATIVE
2022-04-22 15:58:38+00:00,What's Going On With Microsoft Shares?,NEGATIVE
2022-04-22 14:03:28+00:00,Check Out What Whales Are Doing With MSFT,NEGATIVE
2022-04-22 13:25:28+00:00,Snapshot Of Alibaba and Microsoft's New Arm-Based Cloud Instances,POSITIVE
2022-04-24 17:43:58+00:00,"Top News In Fintech And Beyond For April 25, 2022",POSITIVE
2022-04-24 19:54:55+00:00,"After Netflix' Disappointment Spotlight Shifts to Apple, Amazon, And Google: Here Are The Key Earnings To Watch Out For",POSITIVE
2022-04-24 14:47:36+00:00,"Top WallStreetBets Mentions for Sunday April 24, 2022: GME, TSLA, NFLX, TWTR, AAPL, AMC, MSFT, AMZN, DTE, GOLD",NEGATIVE
2022-04-23 22:12:21+00:00,'ESG Ratings Make No Sense': Elon Musk Responds to Ark Invest Analyst Who Defends Bill Gates,NEGATIVE
2022-04-23 19:39:33+00:00,"Benzinga Bulls And Bears Of The Week: Tesla, Netflix, BlackRock, Roblox And A Company With Ties To Donald Trump",POSITIVE
2022-04-23 18:55:31+00:00,Google and Meta Facing New EU Regulations To Curb Illegal Content,NEGATIVE
2022-04-23 15:51:17+00:00,Leaked Texts Show Elon Musk Confronting Bill Gates About Shorting Tesla,NEGATIVE
2022-04-25 23:33:03+00:00,"Top WallStreetBets Mentions for Monday April 25, 2022 After-Hours: TWTR, GME, TSLA, MSFT,  GOOGL, AMD	, AAPL, GOOG, NFLX, AMC",NEGATIVE
2022-04-25 21:59:54+00:00,Twitter + Elon = Twitterverse Eruption: How The Social Media Platform's Denizens Reacted To Musk Buyout,NEGATIVE
2022-04-25 18:53:33+00:00,"Wolfe Sees Snowflake As 4th Hyperscaler After Amazon AWS, Microsoft Azure, and Google Cloud",POSITIVE
2022-04-25 17:46:06+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-25 17:42:33+00:00,Rosenblatt Held Conviction On Microsoft Ahead Of Q3,POSITIVE
2022-04-25 17:19:14+00:00,"Top WallStreetBets Mentions for Monday April 25, 2022 Since 9:30 AM ET Open: TWTR, TSLA, GME, NFLX, AMD, ZIM, AAPL, GOOGL, MSFT, UVXY",NEGATIVE
2022-04-25 13:17:04+00:00,"Top WallStreetBets Mentions for Monday April 25, 2022 Premarket: TSLA, TWTR, AMD, GME, NVDA, MSFT, AMZN, NFLX, AAPL, GOOGL",NEGATIVE
2022-04-25 12:42:57+00:00,"Activision Blizzard Registers 22% Revenue Decline In Q1, Ditches Outlook Due To Microsoft Deal",NEGATIVE
2022-04-25 12:33:34+00:00,Indian Energy Tycoon Just $3B Behind Warren Buffett On Global Rich List As Power Arm Hits Key Milestone,POSITIVE
2022-04-25 12:02:01+00:00,"Cannabis Movers & Shakers: Motley Fool's Top Cannabis Investor, MainStem, C3 Industries, Mikra Cellular Announce Appointments",POSITIVE
2022-04-26 23:54:34+00:00,"Top WallStreetBets Mentions for Tuesday April 26, 2022 After-Hours: MSFT, GOOG, TSLA, GOOGL, GME, HOOD, AAPL, TWTR, AMD, NVDA",NEGATIVE
2022-04-26 20:54:22+00:00,Microsoft Q3 Earnings Beats Street Expectation by Slight Margin,POSITIVE
2022-04-26 20:24:23+00:00,Recap: Microsoft Q3 Earnings,NEGATIVE
2022-04-26 20:09:35+00:00,Microsoft Says Will Give Guidance During Its Earnings Conference Call,NEGATIVE
2022-04-26 20:09:08+00:00,Microsoft Q3 Sales $49.40B Beat $49.03B Estimate,NEGATIVE
2022-04-26 20:02:26+00:00,Microsoft Q3 EPS $2.22 Beats $2.18 Estimate -Reuters,NEGATIVE
2022-04-26 19:33:37+00:00,How Microsoft's Stock Looks Heading Into Q3 Earnings Print,NEGATIVE
2022-04-26 19:09:46+00:00,Analysts Share Their View On Activision Blizzard Post Q1 Performance,POSITIVE
2022-04-26 18:29:21+00:00,5 People Richer Than Warren Buffett (For Now),POSITIVE
2022-04-26 18:07:42+00:00,This Investor Prefers Meta Stock Over Amazon And Microsoft: Here's Why,NEGATIVE
2022-04-27 22:35:38+00:00,"Top 15 Trending Stocks On WallStreetBets As Of Wednesday, Apr. 27, 2022 (Via Swaggy Stocks)",NEGATIVE
2022-04-27 20:05:53+00:00,Markets Finish Marginally Higher As Earnings Reports Continue To Roll,NEGATIVE
2022-04-27 20:04:01+00:00,Wedbush Maintains Outperform Rating for Microsoft: Here's What You Need To Know,NEGATIVE
2022-04-27 20:03:17+00:00,Wolfe Research Maintains Outperform Rating for Microsoft: Here's What You Need To Know,NEGATIVE
2022-04-27 20:01:52+00:00,Stifel Maintains Buy Rating for Microsoft: Here's What You Need To Know,NEGATIVE
2022-04-27 18:46:10+00:00,"6 Microsoft Analysts Praise Q3 Earnings Beat, Azure Acceleration, Office 365 Momentum",POSITIVE
2022-04-27 18:17:31+00:00,Phishing Fleets Prowl Cyberspace Pretending To Be LinkedIn Messages: What You Need To Know,NEGATIVE
2022-04-27 17:47:47+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-04-27 17:02:24+00:00,Microsoft Says Russian Government Hacks On Ukraine Supported Moscow's Military Attacks And Online Propaganda; Says It Observed A Total Of 37 Russian Destructive Cyberattacks Inside Ukraine From Feb. 23 To April 8,NEGATIVE
2022-04-27 16:21:29+00:00,"Top WallStreetBets Mentions for Wednesday April 27, 2022 Since 9:30 AM  ET Open: TSLA, MSFT, GME, TWTR, NFLX, GOOG, AAPL, PYPL, AMZN, GOOGL",NEGATIVE
2022-04-28 23:13:00+00:00,"Top WallStreetBets Mentions for Thursday April 28, 2022 After-Hours: AAPL, AMZN, HOOD, ROKU, TSLA, AMD, INTC, GME, MSFT, NFLX",NEGATIVE
2022-04-28 22:25:24+00:00,Does This ETF Lead The Market?,POSITIVE
2022-04-28 21:20:06+00:00,Why Is Twitter Stock So Far From Elon Musk's Takeover Price?,NEGATIVE
2022-04-28 20:34:15+00:00,Jim Cramer Names Meta Platforms Top Pick For CNBC Stock Draft: His Reasoning Might Surprise You,POSITIVE
2022-04-28 16:36:08+00:00,Activision Blizzard Stockholders Approve Proposed Microsoft Transaction,POSITIVE
2022-04-28 16:16:25+00:00,Surprise Negative GDP Report Could Hurt Premarket Rally,NEGATIVE
2022-04-28 14:45:14+00:00,"Top 15 Trending Stocks On WallStreetBets As Of Thursday, Apr. 28, 2022 (Via Swaggy Stocks)",NEGATIVE
2022-04-28 14:33:46+00:00,Here's How Much $1000 Invested In Microsoft 20 Years Ago Would Be Worth Today,NEGATIVE
2022-04-28 08:17:36+00:00,62 Biggest Movers From Yesterday,NEGATIVE
2022-04-27 22:35:38+00:00,"Top 15 Trending Stocks On WallStreetBets As Of Wednesday, Apr. 27, 2022 (Via Swaggy Stocks)",NEGATIVE
2022-04-29 20:00:11+00:00,What Was Your 'A-Ha' Moment In The Markets?,NEGATIVE
2022-04-29 19:40:03+00:00,EXCLUSIVE: Qualcomm CFO Sees 'Limitless' Opportunity Ahead In Cloud Connectivity,POSITIVE
2022-04-29 19:14:51+00:00,This Obscure Stock Has Outperformed Tech And EV Giants,NEGATIVE
2022-04-29 18:05:11+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-04-28 23:13:00+00:00,"Top WallStreetBets Mentions for Thursday April 28, 2022 After-Hours: AAPL, AMZN, HOOD, ROKU, TSLA, AMD, INTC, GME, MSFT, NFLX",NEGATIVE
2022-04-28 22:25:24+00:00,Does This ETF Lead The Market?,POSITIVE
2022-04-28 21:20:06+00:00,Why Is Twitter Stock So Far From Elon Musk's Takeover Price?,NEGATIVE
2022-04-28 20:34:15+00:00,Jim Cramer Names Meta Platforms Top Pick For CNBC Stock Draft: His Reasoning Might Surprise You,POSITIVE
2022-04-28 16:36:08+00:00,Activision Blizzard Stockholders Approve Proposed Microsoft Transaction,POSITIVE
2022-04-28 16:16:25+00:00,Surprise Negative GDP Report Could Hurt Premarket Rally,NEGATIVE
2022-04-29 20:00:11+00:00,What Was Your 'A-Ha' Moment In The Markets?,NEGATIVE
2022-04-29 19:40:03+00:00,EXCLUSIVE: Qualcomm CFO Sees 'Limitless' Opportunity Ahead In Cloud Connectivity,POSITIVE
2022-04-29 19:14:51+00:00,This Obscure Stock Has Outperformed Tech And EV Giants,NEGATIVE
2022-04-29 18:05:11+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-05-01 19:58:41+00:00,Berkshire Hathaway Now Owns 9.5% Of Activision Blizzard Ahead Of Merger: Here's What Warren Buffett Had To Say,POSITIVE
2022-05-02 21:26:36+00:00,"10 Most-Searched Tickers On Benzinga Pro In April: Musk Mania, Apple Drops, Several Newcomers Move Up",POSITIVE
2022-05-02 18:04:03+00:00,Microsoft Announces General Availability Of Microsoft Defender For Business Designed To Boost Small And Medium Business Security,POSITIVE
2022-05-02 17:54:16+00:00,Paramount+ Lands Sylvester Stallone For First-Ever TV Series: Can A Mob Hit Continue Streaming Momentum?,POSITIVE
2022-05-02 17:47:04+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-05-02 17:26:10+00:00,PreMarket Prep Stock Of The Day: Buffett's Risk-On Approach To Activision Blizzard,NEGATIVE
2022-05-02 16:53:04+00:00,Could Minecraft Developers' Petition About Gaming NFT Implementation Be A Flop?,NEGATIVE
2022-05-02 14:45:38+00:00,"Top 15 Trending Stocks On WallStreetBets As Of Monday, May 2, 2022 (Via Swaggy Stocks)",NEGATIVE
2022-05-02 14:34:23+00:00,"AWS Still Leads Race, Google Grows Fastest: How Cloud Market Shaped Up In Q1",POSITIVE
2022-05-02 12:20:29+00:00,Why Activision Blizzard Shares Are Rising Today,NEGATIVE
2022-05-02 12:02:04+00:00,"Morning Brief: Top Financial Stories Dominating on Monday, May 2",NEGATIVE
